domain	intent	utterance	bio
Yelp	SearchByReviewCountInLocation	wyszukaj restauracje w pobliżu wola które mają przynajmniej 10000 ocen od użytkowników	o o o o b-location o o o b-review_count o o o
Yelp	SearchByReviewCountInLocation	wyszukaj restauracje w pobliżu sopot które mają przynajmniej 100 ocen od ludzi	o o o o b-location o o o b-review_count o o o
Yelp	SearchByReviewCountInLocation	wyszukaj restauracje w okolicy łazarz które mają 1000 ocen od użytkowników	o o o o b-location o o b-review_count o o o
Yelp	SearchByReviewCountInLocation	wyszukaj restauracje w okolicy wawel które mają 10000 ocen od ludzi	o o o o b-location o o b-review_count o o o
Yelp	SearchByReviewCountInLocation	wyszukaj restauracje w okolicy stare miasto które mają przynajmniej 100 ocen od użytkowników	o o o o b-location i-location o o o b-review_count o o o
Yelp	SearchByReviewCountInLocation	wyszukaj restauracje w okolicy praga które mają przynajmniej 1000 ocen od ludzi	o o o o b-location o o o b-review_count o o o
Yelp	SearchByReviewCountInLocation	pokaż restauracje w pobliżu oliwa które mają 10000 ocen od użytkowników	o o o o b-location o o b-review_count o o o
Yelp	SearchByReviewCountInLocation	pokaż restauracje w pobliżu saska kępa które mają 100 ocen od ludzi	o o o o b-location i-location o o b-review_count o o o
Yelp	SearchByReviewCountInLocation	pokaż restauracje w pobliżu śródmieście które mają przynajmniej 1000 ocen od użytkowników	o o o o b-location o o o b-review_count o o o
Yelp	SearchByReviewCountInLocation	pokaż restauracje w pobliżu wola które mają przynajmniej 10000 ocen od ludzi	o o o o b-location o o o b-review_count o o o
Yelp	SearchByReviewCountInLocation	pokaż restauracje w okolicy sopot które mają 100 ocen od użytkowników	o o o o b-location o o b-review_count o o o
Yelp	SearchByReviewCountInLocation	pokaż restauracje w okolicy łazarz które mają 1000 ocen od ludzi	o o o o b-location o o b-review_count o o o
Yelp	SearchByReviewCountInLocation	pokaż restauracje w okolicy wawel które mają przynajmniej 10000 ocen od użytkowników	o o o o b-location o o o b-review_count o o o
Yelp	SearchByReviewCountInLocation	pokaż restauracje w okolicy stare miasto które mają przynajmniej 100 ocen od ludzi	o o o o b-location i-location o o o b-review_count o o o
Yelp	OpenRestaurantsInLocation	znajdź otwarte restauracje w okolicy oliwa	o o o o o b-location
Yelp	OpenRestaurantsInLocation	znajdź jeszcze otwarte restauracje w pobliżu saska kępa	o o o o o o b-location i-location
Yelp	OpenRestaurantsInLocation	znajdź jeszcze otwarte restauracje w okolicy śródmieście	o o o o o o b-location
Yelp	OpenRestaurantsInLocation	znajdź ciągle otwarte restauracje w pobliżu wola	o o o o o o b-location
Yelp	OpenRestaurantsInLocation	znajdź ciągle otwarte restauracje w okolicy sopot	o o o o o o b-location
Yelp	OpenRestaurantsInLocation	wyszukaj otwarte restauracje w pobliżu łazarz	o o o o o b-location
Yelp	OpenRestaurantsInLocation	wyszukaj otwarte restauracje w okolicy wawel	o o o o o b-location
Yelp	OpenRestaurantsInLocation	wyszukaj jeszcze otwarte restauracje w pobliżu stare miasto	o o o o o o b-location i-location
Yelp	OpenRestaurantsInLocation	wyszukaj jeszcze otwarte restauracje w okolicy praga	o o o o o o b-location
Yelp	OpenRestaurantsInLocation	wyszukaj ciągle otwarte restauracje w pobliżu oliwa	o o o o o o b-location
Yelp	OpenRestaurantsInLocation	wyszukaj ciągle otwarte restauracje w okolicy saska kępa	o o o o o o b-location i-location
Yelp	OpenRestaurantsInLocation	pokaż otwarte restauracje w pobliżu śródmieście	o o o o o b-location
Yelp	OpenRestaurantsInLocation	pokaż otwarte restauracje w okolicy wola	o o o o o b-location
Yelp	OpenRestaurantsInLocation	pokaż jeszcze otwarte restauracje w pobliżu sopot	o o o o o o b-location
Yelp	OpenRestaurantsInLocation	pokaż jeszcze otwarte restauracje w okolicy łazarz	o o o o o o b-location
Yelp	OpenRestaurantsInLocation	pokaż ciągle otwarte restauracje w pobliżu wawel	o o o o o o b-location
